ID,State,Date,Day_of_Week,Time_of_Day,Weather_Conditions,Road_Conditions,Light_Conditions,Type_of_Road,Type_of_Junction,Type_of_Accident,Vehicle_Type,Driver_Age_Group,Num_Vehicles_Involved,Num_Casualties,Speed_Limit,Distance_to_Nearest_Hospital,Distance_to_Nearest_Police_Station,Visibility,Road_Width,Road_Surface_Friction_Coefficient,Vehicle_Speed,Time_Taken_for_Emergency_Response
166127.0,Texas,2026-01-14 00:00:00,Saturday,11:01:22,Stormy,Snowy,Night,Urban,Crossroads,Rollover,Pedestrian,Senior,1.0,3.0,70.0,7.489171150288096,2.503995372749738,804.9968246202999,6.062436093888005,0.5537602990269793,100.0,22.35126893319621
166128.0,Pennsylvania,2026-01-15 00:00:00,Monday,20:08:19,Rainy,Icy,Night,Urban,Underpass,Head-on collision,Car,Young Adult,5.0,2.0,40.0,9.339976248533137,1.057864261062149,890.0287901802784,8.203864209977501,0.4703892084978033,61.0,11.59538804154927
166129.0,Alaska,2026-01-16 00:00:00,Monday,16:40:20,Snowy,Muddy,Daylight,Street,Intersection,Rear-end collision,Car,Teenager,4.0,3.0,47.0,8.335362462071377,7.596616960667165,218.8329150555848,6.6231985999128,0.1860606161244643,55.0,23.91857028308263
166130.0,North Dakota,2026-01-17 00:00:00,Thursday,23:05:47,Rainy,Wet,Night,Highway,Underpass,Rollover,Pedestrian,Teenager,4.0,2.0,49.0,9.847285992800467,2.154289164787054,744.2311834153103,6.537440034,0.3428680382652539,50.0,24.5943904397294
166131.0,Colorado,2026-01-18 00:00:00,Tuesday,20:52:55,Rainy,Dry,Dusk,Urban,T-Junction,Pedestrian involved,Pedestrian,Young Adult,3.0,2.0,46.0,6.578294304767775,0.4658773184996829,325.4694999846975,6.537440034,0.3744550134659694,54.0,14.90060156830942
166132.0,Arkansas,2026-01-19 00:00:00,Friday,23:07:28,Snowy,Muddy,Night,Highway,T-Junction,Side collision,Car,Teenager,4.0,2.0,56.0,7.064120675471213,4.085613318723596,948.7059932490785,6.372827055533197,0.816346651481734,32.0,13.5333654599328
166133.0,Alabama,2026-01-20 00:00:00,Wednesday,17:00:27,Rainy,Wet,Dusk,Freeway,T-Junction,Pedestrian involved,Car,Senior,1.0,1.0,49.0,6.423583349490039,2.433199495519968,176.4031177356339,6.438357206669304,0.1249070641688978,49.0,28.64579149925039
166134.0,Oklahoma,2026-01-21 00:00:00,Monday,00:20:20,Rainy,Muddy,Dusk,Highway,Underpass,Run-off-road,Pedestrian,Teenager,3.0,0.0,32.0,3.123418640312414,8.27428893576573,542.4975388245525,4.139463719140426,0.7974544503911394,95.0,8.582844690957216
166135.0,Oklahoma,2026-01-22 00:00:00,Sunday,14:24:32,Snowy,Wet,Night,Highway,Crossroads,Rollover,Motorcycle,Senior,3.0,3.0,59.0,8.218494264962903,3.073130521672071,561.3951293528164,8.359661628141541,0.9718553320270951,49.0,11.56973071843025
166136.0,Pennsylvania,2026-01-23 00:00:00,Wednesday,02:05:58,Sunny,Snowy,Dawn,Highway,T-Junction,Rollover,Pedestrian,Young Adult,4.0,0.0,45.0,5.984827054938938,7.825078915273185,834.3582201531158,6.537440034,0.4143424456588021,59.0,13.27335908863275
166137.0,Louisiana,2026-01-24 00:00:00,Monday,02:50:31,Sunny,Wet,Daylight,Highway,Overpass,Head-on collision,Motorcycle,Young Adult,2.0,0.0,59.0,6.201748635061866,1.847789238070501,103.9963421243387,6.890125996086066,0.5594896613449881,88.0,28.45740182086443
166138.0,South Dakota,2026-01-25 00:00:00,Friday,09:20:19,Rainy,Muddy,Dusk,Freeway,Underpass,Pedestrian involved,Pedestrian,Young Adult,3.0,0.0,43.0,3.62657496765144,4.018671544877357,524.6418111834394,9.186488662545816,0.899853721939956,52.0,6.746472517325601
166139.0,Kansas,2026-01-26 00:00:00,Friday,12:37:59,Rainy,Dry,Dawn,Urban,T-Junction,Cyclist involved,Truck,Senior,4.0,1.0,59.0,7.473274943810392,1.838082221532117,223.8717635305402,7.008061703561267,0.5912568111554198,49.0,17.35592922931899
166140.0,New Hampshire,2026-01-27 00:00:00,Tuesday,04:12:54,Snowy,Dry,Daylight,Highway,Underpass,Head-on collision,Motorcycle,Senior,2.0,0.0,55.0,4.400882798653616,5.750591011725932,954.3446911715814,5.454758736848298,0.3633644587819977,87.0,10.57737923038454
166141.0,Alaska,2026-01-28 00:00:00,Tuesday,21:17:41,Sunny,Snowy,Dusk,Rural,Crossroads,Cyclist involved,Bicycle,Senior,5.0,2.0,54.0,8.775735066229506,2.314501535282111,855.8775553056372,4.942885576850739,0.938282081802991,89.0,12.53149258190554
166142.0,Hawaii,2026-01-29 00:00:00,Saturday,00:05:30,Sunny,Wet,Night,Highway,Roundabout,Head-on collision,Car,Adult,3.0,1.0,38.0,4.590968530845426,5.051707968854713,222.1581448276568,9.32126213622919,0.9650451743827195,43.0,13.93026109945568
166143.0,West Virginia,2026-01-30 00:00:00,Thursday,13:29:57,Foggy,Icy,Dusk,Rural,Overpass,Rear-end collision,Car,Young Adult,3.0,3.0,66.0,4.881322294761539,1.13630218280802,961.4651781636959,6.090848426961148,0.8911430370989939,20.0,28.13100976859002
166144.0,Michigan,2026-01-31 00:00:00,Monday,01:00:20,Rainy,Dry,Dawn,Street,T-Junction,Rear-end collision,Pedestrian,Teenager,5.0,1.0,66.0,7.796702467881463,4.951717727005219,525.2597689185627,6.537440034,0.9873765443768678,22.0,21.30675414670706
166145.0,Ohio,2026-02-01 00:00:00,Sunday,03:19:06,Stormy,Icy,Night,Rural,Overpass,Rollover,Motorcycle,Adult,2.0,3.0,62.0,5.046852782685481,3.731283951612872,539.7869930813247,9.93349855510221,0.903068547522093,99.0,14.32607628784139
166146.0,Georgia,2026-02-02 00:00:00,Monday,13:36:51,Rainy,Snowy,Daylight,Rural,Roundabout,Cyclist involved,Truck,Young Adult,4.0,2.0,51.0,7.267283079666344,9.56744533050634,144.8414503182299,4.123439444835721,0.3327784660633947,9.0,21.96631167532168
166147.0,Arkansas,2026-02-03 00:00:00,Saturday,21:30:36,Rainy,Muddy,Dawn,Freeway,Roundabout,Pedestrian involved,Motorcycle,Adult,2.0,2.0,48.0,5.554638319242857,5.059017826325292,365.2511092512659,4.250639410752541,0.2415563780403188,71.0,19.81549109895717
166148.0,Oregon,2026-02-04 00:00:00,Tuesday,18:32:45,Stormy,Snowy,Daylight,Rural,Intersection,Side collision,Pedestrian,Adult,4.0,0.0,34.0,8.811682011671179,4.347102262544325,255.4875131337934,8.942082849835344,0.4225701777575421,20.0,19.87493434140175
166149.0,Nebraska,2026-02-05 00:00:00,Sunday,09:26:29,Rainy,Wet,Night,Rural,Crossroads,Side collision,Bicycle,Teenager,5.0,3.0,31.0,5.981507397722129,1.394304722060428,602.5676142738332,5.841908370637089,0.6129726004000304,54.0,20.00353978091933
166150.0,Utah,2026-02-06 00:00:00,Friday,14:51:51,Foggy,Wet,Dawn,Highway,Intersection,Head-on collision,Car,Adult,2.0,0.0,49.0,5.14431923793386,3.356394068499141,883.827558923193,3.017881170232557,0.8700352344456154,71.0,16.18692592287029
166151.0,Montana,2026-02-07 00:00:00,Sunday,19:10:37,Sunny,Snowy,Night,Rural,Overpass,Head-on collision,Car,Senior,2.0,0.0,56.0,1.581775310467106,6.62526287616727,707.7352891400933,8.789072653387315,0.8711627943088468,38.0,13.33190970901464
166152.0,South Dakota,2026-02-08 00:00:00,Tuesday,16:27:22,Snowy,Wet,Night,Rural,Roundabout,Pedestrian involved,Car,Young Adult,4.0,2.0,45.0,8.602004988240411,8.027640716859226,279.3448966446828,8.365009249696095,0.8925023780999737,56.0,17.29751756257977
166153.0,Vermont,2026-02-09 00:00:00,Sunday,11:16:03,Foggy,Wet,Daylight,Street,Crossroads,Head-on collision,Motorcycle,Senior,5.0,1.0,69.0,0.8001867508713366,5.578194325439526,644.0417306845501,4.418227982106457,0.1301529814239374,77.0,17.49854371
166154.0,Vermont,2026-02-10 00:00:00,Monday,12:18:34,Snowy,Snowy,Daylight,Street,Overpass,Cyclist involved,Motorcycle,Adult,1.0,0.0,53.0,8.59249657403375,0.4405055873598731,113.2672300109937,8.818841726505234,0.163647789166562,52.0,15.65781052538937
166155.0,Florida,2026-02-11 00:00:00,Wednesday,23:15:02,Sunny,Icy,Night,Freeway,T-Junction,Run-off-road,Bicycle,Adult,1.0,1.0,52.0,2.440531133389896,9.062158708530012,118.0366013965022,3.561753034428891,0.1609590968336701,30.0,15.15677161979079
166156.0,Mississippi,2026-02-12 00:00:00,Tuesday,12:10:21,Foggy,Icy,Daylight,Urban,Underpass,Pedestrian involved,Pedestrian,Young Adult,3.0,0.0,42.0,2.788021412448429,1.921733214995945,265.2250747631938,4.212173025224049,0.8006339157236789,83.0,23.283229471745
166157.0,Missouri,2026-02-13 00:00:00,Sunday,04:30:38,Sunny,Wet,Daylight,Rural,Roundabout,Cyclist involved,Truck,Adult,4.0,0.0,42.0,2.005954575000054,5.682005702506406,705.436672242065,9.901917272894323,0.7273823313845011,87.0,25.51304865769255
166158.0,Maryland,2026-02-14 00:00:00,Sunday,04:34:51,Sunny,Wet,Dusk,Highway,Intersection,Head-on collision,Truck,Adult,3.0,0.0,68.0,7.236109523274315,3.79586472278412,989.5107086224565,6.713771831407219,0.3047837187642432,44.0,29.02487534216787
166159.0,North Carolina,2026-02-15 00:00:00,Tuesday,09:29:01,Stormy,Snowy,Dawn,Highway,Intersection,Side collision,Pedestrian,Senior,1.0,3.0,64.0,9.04227954841506,2.850455931498083,829.5752218152295,3.092782497735976,0.8115929394349396,85.0,13.88853045985402
166160.0,South Carolina,2026-02-16 00:00:00,Thursday,12:29:11,Foggy,Snowy,Dawn,Freeway,Roundabout,Rear-end collision,Truck,Adult,2.0,2.0,60.0,7.301243452347423,2.870115412096251,134.0776297269366,4.67176419048538,0.6552039946738413,99.0,22.23648493901853
166161.0,South Dakota,2026-02-17 00:00:00,Tuesday,16:50:59,Snowy,Wet,Dusk,Street,Overpass,Head-on collision,Car,Teenager,4.0,1.0,39.0,2.597597330837431,2.656027985764872,202.8113846715511,3.566963639476906,0.1137237802588887,55.0,17.49854371
166162.0,Arizona,2026-02-18 00:00:00,Friday,03:34:12,Rainy,Icy,Night,Urban,Roundabout,Run-off-road,Truck,Teenager,2.0,2.0,67.0,0.5257426142221645,6.592574084808423,799.6149302077815,5.911613489858612,0.243739004792122,45.0,17.49854371
166163.0,Minnesota,2026-02-19 00:00:00,Friday,03:04:05,Snowy,Muddy,Dawn,Freeway,Roundabout,Rear-end collision,Truck,Young Adult,4.0,1.0,44.0,9.828344800845887,6.003227679289196,706.5200109604282,5.209015441364386,0.4095054424154009,32.0,17.49854371
166164.0,Rhode Island,2026-02-20 00:00:00,Tuesday,10:24:02,Foggy,Muddy,Night,Urban,Crossroads,Cyclist involved,Truck,Senior,1.0,1.0,33.0,5.767686720063505,7.257612595868776,897.4065366626525,5.228903184073678,0.6024104137871482,12.0,22.9070791002017
166165.0,Ohio,2026-02-21 00:00:00,Sunday,09:01:34,Rainy,Snowy,Dusk,Rural,Crossroads,Side collision,Car,Senior,5.0,0.0,69.0,5.274814106812416,1.649846155488036,520.3113447654107,7.760792632247928,0.23898525065895,47.0,27.80185078515719
166166.0,Alaska,2026-02-22 00:00:00,Tuesday,17:49:48,Stormy,Wet,Dusk,Highway,T-Junction,Cyclist involved,Car,Adult,5.0,1.0,66.0,0.4383342224114901,6.109786834491332,629.5108353522212,5.25740049734901,0.597776457916048,9.0,26.92966192692953
166167.0,Connecticut,2026-02-23 00:00:00,Wednesday,06:42:49,Rainy,Wet,Dusk,Urban,T-Junction,Head-on collision,Truck,Adult,2.0,1.0,55.0,1.631330764607193,3.768799070753521,123.3196653853123,9.103169916749636,0.3745877024542266,49.0,12.97289716364591
166168.0,Ohio,2026-02-24 00:00:00,Saturday,01:28:48,Sunny,Muddy,Daylight,Rural,Underpass,Run-off-road,Car,Senior,4.0,2.0,38.0,4.114971770832573,0.8851657836447142,394.6181958698591,3.284454692807675,0.280689489172843,77.0,9.584679434341197
166169.0,Hawaii,2026-02-25 00:00:00,Friday,21:58:55,Stormy,Dry,Night,Rural,Roundabout,Head-on collision,Bicycle,Senior,1.0,3.0,56.0,2.493456655241112,8.763492780031239,702.588479930331,3.664258910129178,0.5360994047920549,36.0,17.49854371
166170.0,Maine,2026-02-26 00:00:00,Sunday,23:18:42,Foggy,Muddy,Daylight,Urban,T-Junction,Cyclist involved,Bicycle,Senior,4.0,2.0,37.0,3.657658707801568,8.696016355259644,848.8270673709973,9.504732658002956,0.1691600779967274,53.0,10.09108863612496
166171.0,Maine,2026-02-27 00:00:00,Saturday,22:47:33,Foggy,Dry,Night,Street,Underpass,Run-off-road,Pedestrian,Young Adult,2.0,2.0,50.0,9.085733496571683,2.616745187745652,241.4066681085609,7.611293531442518,0.4037953781812659,32.0,20.17184213368345
166172.0,New Jersey,2026-02-28 00:00:00,Tuesday,20:27:08,Stormy,Snowy,Night,Rural,Underpass,Side collision,Car,Adult,5.0,3.0,50.0,7.150947851623835,9.707694923600945,217.2365123176625,3.980859055954757,0.1740898568781663,49.0,29.39093221773257
166173.0,Vermont,2026-03-01 00:00:00,Tuesday,15:46:22,Snowy,Snowy,Dawn,Rural,Overpass,Rear-end collision,Car,Young Adult,4.0,1.0,59.0,4.960221743698678,0.6061144309603455,719.4574648327025,7.009015896000427,0.2183794926760131,69.0,19.39689630617467
166174.0,South Carolina,2026-03-02 00:00:00,Saturday,03:20:59,Stormy,Wet,Dawn,Rural,T-Junction,Cyclist involved,Car,Teenager,3.0,1.0,34.0,0.3867628337659409,4.224820581940153,868.6199527246782,3.186167332455388,0.7703081204750915,26.0,13.77792564259088
166175.0,New Jersey,2026-03-03 00:00:00,Friday,22:53:28,Sunny,Dry,Dusk,Freeway,Crossroads,Head-on collision,Truck,Senior,1.0,3.0,65.0,8.513544146165673,4.510079254293429,518.3250392817063,6.537440034,0.8728501062556506,20.0,19.77800047249799
166176.0,Vermont,2026-03-04 00:00:00,Saturday,07:20:04,Stormy,Wet,Night,Rural,Intersection,Pedestrian involved,Pedestrian,Adult,3.0,0.0,42.0,3.308234330923973,7.897903587107468,303.686260291114,6.652740611101646,0.4750532991206019,63.0,13.3989909738159
166177.0,New Hampshire,2026-03-05 00:00:00,Friday,19:34:12,Sunny,Snowy,Daylight,Street,Intersection,Cyclist involved,Pedestrian,Teenager,5.0,2.0,67.0,4.413916160809749,3.085143462335514,233.5221641091308,4.288209736994659,0.5564485619590052,94.0,10.73098177966979
166178.0,Florida,2026-03-06 00:00:00,Thursday,11:05:51,Rainy,Dry,Dawn,Rural,T-Junction,Side collision,Car,Teenager,4.0,0.0,50.0,9.282625791985799,7.253561406674073,763.6631715242194,5.078698693806523,0.1252725735633988,31.0,25.62539082786779
166179.0,Alaska,2026-03-07 00:00:00,Friday,11:36:08,Rainy,Icy,Dawn,Street,Underpass,Rollover,Pedestrian,Adult,2.0,1.0,40.0,2.231367285600491,1.254830028088702,726.366745573912,9.129930659812402,0.8542097824803835,61.0,17.49854371
166180.0,Colorado,2026-03-08 00:00:00,Thursday,00:03:20,Foggy,Icy,Daylight,Urban,Roundabout,Pedestrian involved,Truck,Adult,2.0,2.0,50.0,4.865926030827175,3.64671074565121,548.5444655155943,7.829392848150935,0.2338585076324346,8.0,15.99380225251008
166181.0,Tennessee,2026-03-09 00:00:00,Sunday,00:46:55,Rainy,Snowy,Night,Freeway,Roundabout,Side collision,Car,Adult,4.0,3.0,66.0,0.9962138977770869,8.568284380842005,967.0028701673506,3.990185115347622,0.8245449897170224,80.0,28.78590627872015
166182.0,Maryland,2026-03-10 00:00:00,Sunday,13:09:09,Stormy,Wet,Daylight,Freeway,Overpass,Side collision,Truck,Young Adult,2.0,2.0,70.0,3.855290363560813,0.3239829352816974,665.9053782519826,7.841394862102679,0.8102093305331691,32.0,27.541201615302
166183.0,Minnesota,2026-03-11 00:00:00,Saturday,18:45:35,Stormy,Icy,Dusk,Urban,T-Junction,Pedestrian involved,Truck,Senior,1.0,0.0,65.0,1.487938579562184,6.92241586149215,681.9450544969583,3.824987125416494,0.9797447149252942,37.0,17.49854371
166184.0,North Carolina,2026-03-12 00:00:00,Wednesday,05:34:37,Rainy,Dry,Night,Highway,Underpass,Cyclist involved,Car,Senior,2.0,0.0,43.0,4.249216801296299,5.577891696809699,567.9917194030311,7.593434424826388,0.853496215196822,49.0,8.688177879211143
166185.0,Mississippi,2026-03-13 00:00:00,Tuesday,18:49:12,Rainy,Snowy,Daylight,Freeway,T-Junction,Run-off-road,Car,Young Adult,2.0,2.0,70.0,1.524787859155175,9.669444348627986,354.7852113715952,6.537440034,0.7269667498833694,61.0,13.83664024152041
166186.0,Nevada,2026-03-14 00:00:00,Thursday,03:54:06,Sunny,Dry,Night,Highway,Intersection,Rear-end collision,Pedestrian,Young Adult,5.0,2.0,58.0,9.785584884736561,0.9098053112652957,211.1908807940383,9.643683795846135,0.4147681146268504,46.0,17.49854371
166187.0,Connecticut,2026-03-15 00:00:00,Saturday,23:08:03,Rainy,Icy,Dawn,Rural,Overpass,Run-off-road,Bicycle,Senior,4.0,1.0,34.0,6.476296938446534,5.442830461258688,641.4742033359754,7.875556585780629,0.3100982210453213,78.0,25.87969436820968
166188.0,Arizona,2026-03-16 00:00:00,Thursday,10:21:15,Sunny,Wet,Night,Street,T-Junction,Rear-end collision,Truck,Teenager,3.0,3.0,39.0,2.982181348204302,4.165272596797691,510.3868548100654,5.776440919040782,0.6880835240005241,66.0,20.97619637484195
166189.0,Texas,2026-03-17 00:00:00,Friday,10:21:09,Snowy,Muddy,Night,Urban,Underpass,Head-on collision,Car,Adult,2.0,3.0,44.0,1.543582268176626,7.411111625255568,222.1314845054913,6.537440034,0.7722789906633007,77.0,26.33988429427205
166190.0,Tennessee,2026-03-18 00:00:00,Thursday,10:40:07,Snowy,Muddy,Dusk,Freeway,Intersection,Rollover,Truck,Adult,2.0,0.0,63.0,4.997733557390408,4.044872466807468,982.1887884363609,7.98335208804327,0.5933381396135301,52.0,16.75356523268607
166191.0,Hawaii,2026-03-19 00:00:00,Monday,12:29:08,Rainy,Muddy,Dawn,Freeway,Underpass,Run-off-road,Motorcycle,Adult,2.0,3.0,50.0,8.01061876685911,1.625326508377309,610.5835381851,9.943629506043134,0.2346021324094923,75.0,13.8738111018761
166192.0,Kansas,2026-03-20 00:00:00,Friday,12:30:08,Foggy,Snowy,Dusk,Freeway,T-Junction,Head-on collision,Car,Teenager,2.0,3.0,42.0,7.069506405656837,6.17517235006578,874.5814716845078,6.254066763484453,0.6018796212379143,64.0,7.509461097973204
166193.0,Massachusetts,2026-03-21 00:00:00,Monday,16:05:35,Foggy,Dry,Dawn,Urban,Roundabout,Pedestrian involved,Bicycle,Adult,1.0,0.0,53.0,2.494276532031356,2.016462991593357,639.5145777804424,3.453737946942982,0.9712416089128219,56.0,8.784812654957959
166194.0,New York,2026-03-22 00:00:00,Friday,21:23:33,Foggy,Dry,Night,Street,T-Junction,Rear-end collision,Bicycle,Senior,1.0,0.0,32.0,2.63013861126527,9.325554813764512,419.3825681658178,4.405178712656413,0.4326502200004033,49.0,15.30119960400389
166195.0,Oregon,2026-03-23 00:00:00,Sunday,08:01:10,Foggy,Muddy,Night,Highway,Overpass,Rear-end collision,Bicycle,Teenager,5.0,3.0,55.0,2.43902982755631,4.239957355180908,903.2428792938525,5.272165329504295,0.367198643884229,44.0,27.17392001355704
166196.0,New Jersey,2026-03-24 00:00:00,Monday,17:41:58,Sunny,Dry,Dawn,Freeway,Intersection,Run-off-road,Car,Young Adult,5.0,1.0,50.0,0.627206382897367,8.580293733489107,703.6043082848538,7.569252849395751,0.6052819540936993,49.0,13.04492104118803
166197.0,South Dakota,2026-03-25 00:00:00,Saturday,17:58:19,Stormy,Icy,Dusk,Highway,Crossroads,Rear-end collision,Truck,Teenager,1.0,3.0,50.0,1.452825994422662,7.057027069426342,219.6738261227333,6.653912066970681,0.2794419435533189,29.0,21.04728773622736
166198.0,Oregon,2026-03-26 00:00:00,Friday,06:13:55,Stormy,Muddy,Dawn,Urban,T-Junction,Run-off-road,Pedestrian,Adult,1.0,3.0,58.0,9.623105011665947,7.905834548764983,413.8899007422553,5.820240850238055,0.2111026994045213,54.0,17.49854371
166199.0,Illinois,2026-03-27 00:00:00,Monday,14:53:39,Snowy,Muddy,Daylight,Rural,Overpass,Cyclist involved,Pedestrian,Senior,1.0,0.0,50.0,0.7139819747039353,5.724765887157368,995.7530524049505,4.073182015263807,0.955720624097871,35.0,7.734460354093493
166200.0,Maryland,2026-03-28 00:00:00,Tuesday,22:50:27,Snowy,Icy,Dawn,Rural,T-Junction,Head-on collision,Motorcycle,Young Adult,4.0,1.0,50.0,4.958477792264531,4.781342436362789,631.4400262467677,8.005423159993883,0.7110353448028603,15.0,22.99255256386988
166201.0,Maine,2026-03-29 00:00:00,Sunday,17:05:46,Snowy,Snowy,Night,Street,Intersection,Side collision,Pedestrian,Adult,5.0,3.0,63.0,5.244304858887702,1.851594405993042,548.6206059374201,4.709874148466342,0.5842536046645331,23.0,29.03507350650021
166202.0,Michigan,2026-03-30 00:00:00,Sunday,22:52:16,Sunny,Muddy,Daylight,Urban,Overpass,Head-on collision,Bicycle,Young Adult,1.0,1.0,69.0,6.47882170027014,9.110536686802687,261.2322509314529,3.711824075461239,0.3001096336012253,49.0,29.22333359106046
166203.0,Minnesota,2026-03-31 00:00:00,Thursday,12:43:46,Snowy,Dry,Night,Freeway,Intersection,Rollover,Motorcycle,Young Adult,1.0,1.0,42.0,6.508852899633927,9.494393543933025,474.1431501984276,8.80238880368154,0.7831153113881377,92.0,24.97156118505328
166204.0,Alabama,2026-04-01 00:00:00,Sunday,00:33:32,Stormy,Muddy,Daylight,Highway,Underpass,Head-on collision,Motorcycle,Teenager,5.0,0.0,33.0,9.220947591108862,8.063973604762028,840.1608999083684,8.380418154489112,0.5167965349154848,80.0,18.62688519052158
166205.0,New Hampshire,2026-04-02 00:00:00,Monday,18:20:38,Foggy,Icy,Dawn,Rural,Underpass,Head-on collision,Bicycle,Adult,3.0,1.0,46.0,8.468623078357336,6.317432101074554,778.4951017240302,7.148311048224013,0.4106788059306984,39.0,28.00065006213781
166206.0,South Carolina,2026-04-03 00:00:00,Wednesday,12:09:07,Sunny,Dry,Dusk,Rural,Roundabout,Head-on collision,Truck,Teenager,4.0,3.0,39.0,6.562842454619346,5.839183920037585,293.2372263871905,6.537440034,0.9173187045765432,76.0,20.80126242551056
166207.0,Indiana,2026-04-04 00:00:00,Wednesday,16:21:10,Snowy,Muddy,Dusk,Urban,Crossroads,Head-on collision,Motorcycle,Teenager,3.0,1.0,50.0,0.1842900114412628,1.908951691070459,783.1456786758989,6.759316675592478,0.7898256609238694,49.0,12.44980564177598
166208.0,Idaho,2026-04-05 00:00:00,Thursday,08:52:52,Rainy,Icy,Dawn,Highway,Overpass,Rollover,Bicycle,Adult,3.0,2.0,43.0,6.048521764801167,3.877015785949784,950.636900049626,4.929275568813599,0.8452782986667303,77.0,18.92562506423015
166209.0,Wisconsin,2026-04-06 00:00:00,Thursday,10:55:58,Foggy,Icy,Dusk,Highway,T-Junction,Run-off-road,Pedestrian,Young Adult,2.0,0.0,37.0,7.338889536478209,7.004933809941084,571.5543688170455,6.537440034,0.947345617432994,98.0,15.24578823382936
166210.0,South Carolina,2026-04-07 00:00:00,Wednesday,15:03:13,Sunny,Icy,Dusk,Rural,Underpass,Rollover,Truck,Adult,1.0,3.0,56.0,6.618841223537066,2.142032496061705,371.0937848714951,6.87833053821166,0.3621197453327781,20.0,5.509141012350611
166211.0,Virginia,2026-04-08 00:00:00,Monday,07:33:23,Foggy,Snowy,Dawn,Freeway,Intersection,Head-on collision,Bicycle,Young Adult,4.0,0.0,47.0,3.712806510802698,6.279362812503228,852.5341907620585,6.537440034,0.7843655951347085,16.0,5.113565372864882
166212.0,Maryland,2026-04-09 00:00:00,Sunday,11:12:38,Sunny,Wet,Night,Street,Crossroads,Cyclist involved,Truck,Young Adult,3.0,3.0,50.0,8.791163784151868,5.288155360594248,498.1996491348905,7.809464248295824,0.210348452691216,49.0,23.22008466138396
166213.0,Maryland,2026-04-10 00:00:00,Wednesday,11:59:47,Rainy,Snowy,Night,Urban,Underpass,Cyclist involved,Car,Adult,3.0,2.0,57.0,6.969503459938593,9.361935046365835,582.2327336971152,7.775621665759541,0.5508738061105164,91.0,29.09231093906341
166214.0,Montana,2026-04-11 00:00:00,Friday,17:41:36,Rainy,Icy,Night,Street,T-Junction,Rear-end collision,Motorcycle,Teenager,1.0,0.0,46.0,0.5784386836075673,1.686364952736477,798.0454310551695,3.837696503130149,0.4333467715148448,49.0,16.32188286781282
166215.0,Utah,2026-04-12 00:00:00,Sunday,16:12:49,Snowy,Dry,Daylight,Rural,Underpass,Rollover,Truck,Teenager,2.0,2.0,53.0,6.662389939185704,4.209974813847052,626.4760653502079,3.584059654917063,0.6555080851296154,96.0,17.49854371
166216.0,Idaho,2026-04-13 00:00:00,Monday,21:12:04,Stormy,Icy,Dusk,Urban,Crossroads,Side collision,Truck,Young Adult,1.0,0.0,65.0,0.4085077847252546,5.78367179897239,781.7178230773046,4.899256348704348,0.4481069678392045,16.0,11.29792103599746
166217.0,Arizona,2026-04-14 00:00:00,Tuesday,18:12:39,Foggy,Snowy,Dawn,Rural,T-Junction,Side collision,Pedestrian,Senior,4.0,0.0,32.0,2.500074299933339,0.3840954005626266,117.2577704420173,7.72533921858318,0.8368264151863839,86.0,6.254729088610534
166218.0,Alaska,2026-04-15 00:00:00,Sunday,00:00:15,Stormy,Wet,Daylight,Urban,Roundabout,Rear-end collision,Bicycle,Young Adult,4.0,2.0,65.0,4.382291331917413,9.695904801551084,124.3954781530067,4.290981507215911,0.6496355210547043,33.0,11.04159348816353
166219.0,Michigan,2026-04-16 00:00:00,Wednesday,06:31:11,Rainy,Wet,Daylight,Rural,Roundabout,Head-on collision,Pedestrian,Senior,3.0,3.0,67.0,3.708028939808293,6.475398428816691,327.6931355200462,6.062143034501888,0.7226992465999534,73.0,29.07327315377524
166220.0,Oklahoma,2026-04-17 00:00:00,Friday,21:51:33,Snowy,Wet,Daylight,Urban,Underpass,Rollover,Motorcycle,Senior,4.0,0.0,55.0,8.928125607984839,6.67984073893156,169.9479389219952,7.741629279509758,0.3331069432891138,53.0,17.02831807537316
166221.0,Ohio,2026-04-18 00:00:00,Tuesday,01:42:11,Rainy,Dry,Night,Freeway,Intersection,Rear-end collision,Pedestrian,Adult,4.0,0.0,53.0,1.499047674484193,2.399364318975244,455.8988792546521,3.431664436426951,0.3713166210257991,14.0,17.02551414527429
166222.0,Montana,2026-04-19 00:00:00,Thursday,16:32:58,Stormy,Icy,Daylight,Urban,Crossroads,Cyclist involved,Motorcycle,Adult,3.0,0.0,33.0,8.03810285224433,7.69824037728849,583.1897097807272,9.880525928151158,0.6643913948439167,49.0,13.51945559236658
166223.0,Kansas,2026-04-20 00:00:00,Monday,20:28:53,Foggy,Icy,Dusk,Street,Overpass,Rear-end collision,Car,Teenager,4.0,1.0,55.0,9.200114666724454,3.12707717922001,129.9429487645926,6.374584908400653,0.3419234929533052,34.0,19.87670830785354
166224.0,Arizona,2026-04-21 00:00:00,Friday,14:37:48,Rainy,Wet,Daylight,Street,T-Junction,Cyclist involved,Motorcycle,Senior,4.0,2.0,69.0,8.546777583250849,6.582821454133737,923.1882155166923,5.504310823158064,0.262451105055838,33.0,12.50815729810076
166225.0,Oklahoma,2026-04-22 00:00:00,Monday,22:43:57,Stormy,Dry,Dawn,Highway,T-Junction,Rear-end collision,Pedestrian,Teenager,3.0,0.0,66.0,3.630043117423019,2.584572041274304,668.1953550886144,3.080902729484045,0.7060234055172282,3.0,8.350905146356823
